Column1,bit_num,problem,mode,seed,Objective value,Solving time,Problem,num_generators
657,2,331,scip_no_symmetry,1,-62252367035,309.066983,knapsack_clustered_n150000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced1,0
658,2,331,scip_no_symmetry,2,-62252367035,310.193135,knapsack_clustered_n150000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced1,0
656,2,331,scip_no_symmetry,3,-62252367035,304.799602,knapsack_clustered_n150000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced1,0
659,2,331,scip_no_symmetry,4,-62252367035,294.981482,knapsack_clustered_n150000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced1,0
660,2,332,scip_no_symmetry,0,-67647991505,206.829748,knapsack_clustered_n150000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced0,0
662,2,332,scip_no_symmetry,1,-67647991505,208.026489,knapsack_clustered_n150000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced0,0
661,2,332,scip_no_symmetry,2,-67647981995,209.062726,knapsack_clustered_n150000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced0,0
664,2,332,scip_no_symmetry,3,-67647991505,195.849709,knapsack_clustered_n150000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced0,0
663,2,332,scip_no_symmetry,4,-67647991505,208.126812,knapsack_clustered_n150000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced0,0
667,2,333,scip_no_symmetry,0,-62945077758,924.423184,knapsack_clustered_n150000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced1,0
665,2,333,scip_no_symmetry,1,-62945016315,881.451212,knapsack_clustered_n150000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced1,0
666,2,333,scip_no_symmetry,2,-62945049705,903.301864,knapsack_clustered_n150000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced1,0
669,2,333,scip_no_symmetry,3,-62945077725,898.119615,knapsack_clustered_n150000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced1,0
668,2,333,scip_no_symmetry,4,-62944973772,939.930458,knapsack_clustered_n150000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced1,0
670,2,334,scip_no_symmetry,0,-63667535822,3600.016333,knapsack_clustered_n150000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced0,0
671,2,334,scip_no_symmetry,1,-63667527885,3600.014766,knapsack_clustered_n150000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced0,0
673,2,334,scip_no_symmetry,2,-63667539242,3600.023453,knapsack_clustered_n150000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced0,0
674,2,334,scip_no_symmetry,3,-63667601986,3600.020624,knapsack_clustered_n150000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced0,0
672,2,334,scip_no_symmetry,4,-63667534789,3600.021709,knapsack_clustered_n150000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced0,0
677,2,335,scip_no_symmetry,0,-64458855618,328.464574,knapsack_clustered_n150000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced1,0
675,2,335,scip_no_symmetry,1,-64458846920,340.121358,knapsack_clustered_n150000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced1,0
676,2,335,scip_no_symmetry,2,-64458854128,433.792937,knapsack_clustered_n150000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced1,0
678,2,335,scip_no_symmetry,3,-64458851526,414.58073,knapsack_clustered_n150000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced1,0
679,2,335,scip_no_symmetry,4,-64458844495,372.335449,knapsack_clustered_n150000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced1,0
680,2,336,scip_no_symmetry,0,-68130478488,302.384652,knapsack_clustered_n150000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced0,0
